"id","building_id","local_id","street","x","y","zipcode"
37496,"35","",Aakjærs Alle,12.50640252,55.73431978,2860
37497,"37","",Aakjærs Alle,12.50613297,55.73418397,2860
37498,"1A","1.th",Aakjærs Alle,12.51027572,55.73623187,2860
37499,"1A","3.th",Aakjærs Alle,12.51027572,55.73623187,2860
37500,"1A","4.th",Aakjærs Alle,12.51027572,55.73623187,2860
37501,"1B",st.tv,Aakjærs Alle,12.51004339,55.73611686,2860
37502,"1B","1.tv",Aakjærs Alle,12.51004339,55.73611686,2860
37503,"1B","2.th",Aakjærs Alle,12.51004339,55.73611686,2860
37504,"1B","2.tv",Aakjærs Alle,12.51004339,55.73611686,2860
37505,"1B","3.th",Aakjærs Alle,12.51004339,55.73611686,2860
37506,"1B","3.tv",Aakjærs Alle,12.51004339,55.73611686,2860
37507,"7","",Aakjærs Alle,12.5094044,55.73577691,2860
37508,"9","",Aakjærs Alle,12.50921449,55.73567112,2860
37509,"11","",Aakjærs Alle,12.50897461,55.73553582,2860
37510,"12","",Aakjærs Alle,12.50879718,55.7358226,2860
37511,"13","",Aakjærs Alle,12.50870922,55.73543587,2860
37512,"15B","",Aakjærs Alle,12.50865883,55.7350647,2860
37513,"16","",Aakjærs Alle,12.50821349,55.73564399,2860
37514,"18","",Aakjærs Alle,12.50791373,55.73563871,2860
37515,"19","",Aakjærs Alle,12.50800175,55.73509095,2860
37516,"23","",Aakjærs Alle,12.50766313,55.73488168,2860
37517,"24B","",Aakjærs Alle,12.50721388,55.7355171,2860
37518,"25","",Aakjærs Alle,12.50751158,55.73481426,2860
37519,"27","",Aakjærs Alle,12.50731671,55.73470276,2860
37520,"1","",Åsen,12.46701285,55.763328,2880
37521,"2","",Åsen,12.46745529,55.76353867,2880
37522,"5","",Åsen,12.46693395,55.76366407,2880
37523,"6","",Åsen,12.46734071,55.76371373,2880
37524,"7","",Åsen,12.46687191,55.76386157,2880
37525,"8","",Åsen,12.46730291,55.7638805,2880
37526,"9","",Åsen,12.46683623,55.76407567,2880
37527,"10","",Åsen,12.46725194,55.76407688,2880
37528,"11","",Åsen,12.46681227,55.7641703,2880
37529,"12","",Åsen,12.46729121,55.76424606,2880
37530,"13","",Åsen,12.46674785,55.76438414,2880
37531,"14","",Åsen,12.46720313,55.76442865,2880
37532,"15","",Åsen,12.46664224,55.76456137,2880
37533,"16","",Åsen,12.46719737,55.76458823,2880
37534,"17","",Åsen,12.46666016,55.76473449,2880
37535,"18","",Åsen,12.4671122,55.76479276,2880
37536,"19","",Åsen,12.46649159,55.76486009,2880
37537,"20","",Åsen,12.46702975,55.76496862,2880
37538,"21","",Åsen,12.46640518,55.76505432,2880
37539,"22","",Åsen,12.46711614,55.7651817,2880
37540,"23","",Åsen,12.4664853,55.76525427,2880
37541,"1","",Åstedvej,12.46116933,55.72319075,2860
37542,"2","",Åstedvej,12.46004649,55.72329488,2860
37543,"3","",Åstedvej,12.46109264,55.72318653,2860
37544,"5","",Åstedvej,12.4610052,55.72318135,2860
37545,"7","",Åstedvej,12.46092466,55.72317679,2860
37546,"9","",Åstedvej,12.46074455,55.72262692,2860
37547,"11","",Åstedvej,12.46073026,55.72269764,2860
37548,"13","",Åstedvej,12.46071335,55.72278371,2860
37549,"15","",Åstedvej,12.46072312,55.72285447,2860
37550,"17","",Åstedvej,12.46070383,55.72291372,2860
37551,"19","",Åstedvej,12.46068764,55.72298638,2860
37552,"21","",Åstedvej,12.46054807,55.72315351,2860
37553,"23","",Åstedvej,12.46046752,55.72314877,2860
37554,"25","",Åstedvej,12.46039179,55.72314452,2860
37555,"27","",Åstedvej,12.46031604,55.72314009,2860
37556,"29","",Åstedvej,12.46023918,55.72313561,2860
37557,"31","",Åstedvej,12.46016216,55.72313122,2860
37558,"33","",Åstedvej,12.46008737,55.72312685,2860
37559,"35","",Åstedvej,12.46000442,55.723122,2860
37560,"37","",Åstedvej,12.45992676,55.72311744,2860
37561,"39","",Åstedvej,12.45975431,55.72255693,2860
37562,"41","",Åstedvej,12.45973974,55.7226388,2860
37563,"43","",Åstedvej,12.45972544,55.72271123,2860
37564,"45","",Åstedvej,12.45971212,55.72278938,2860
37565,"47","",Åstedvej,12.45970528,55.72285611,2860
37566,"49","",Åstedvej,12.45968448,55.72293609,2860
37567,"51","",Åstedvej,12.45954054,55.72309525,2860
37568,"53","",Åstedvej,12.45946431,55.72309074,2860
37569,"55","",Åstedvej,12.45938248,55.72308603,2860
37570,"57","",Åstedvej,12.45930898,55.72308172,2860
37571,"59","",Åstedvej,12.45923452,55.72307744,2860
37572,"61","",Åstedvej,12.45914932,55.72307238,2860
37573,"63","",Åstedvej,12.4590614,55.72306721,2860
37574,"65","",Åstedvej,12.45889634,55.72254309,2860
37575,"67","",Åstedvej,12.45888333,55.72261394,2860
37576,"69","",Åstedvej,12.45887017,55.7226849,2860
37577,"71","",Åstedvej,12.45885701,55.72275576,2860
37578,"73","",Åstedvej,12.45884385,55.72282671,2860
37579,"75","",Åstedvej,12.4588307,55.72289767,2860
37580,"133","",Hf. 4. Juli,12.45409684,55.74494394,2880
37581,"40","",Hf. 4. Juli,12.46042902,55.74518242,2880
37582,"105","",Hf. 4. Juli,12.45743258,55.74458945,2880
37583,"135","",Hf. 4. Juli,12.45435291,55.74457528,2880
37584,"53","",Hf. 4. Juli,12.45586393,55.74537262,2880
37585,"83","",Hf. 4. Juli,12.45884247,55.74480571,2880
37586,"80","",Hf. 4. Juli,12.45974122,55.74477409,2880
37587,"14","",Hf. 4. Juli,12.45501218,55.74585642,2880
37588,"78","",Hf. 4. Juli,12.46027686,55.74497631,2880
37589,"36","",Hf. 4. Juli,12.46017489,55.74540861,2880
37590,"33","",Hf. 4. Juli,12.45921432,55.74546949,2880
37591,"66","",Hf. 4. Juli,12.45650365,55.74506347,2880
37592,"26","",Hf. 4. Juli,12.4562576,55.74554505,2880
37593,"98","",Hf. 4. Juli,12.45525158,55.74465455,2880
37594,"43","",Hf. 4. Juli,12.459475,55.74522001,2880
37595,"155","",Hf. 4. Juli,12.46012604,55.74457119,2880
37596,"156","",Hf. 4. Juli,12.4603906,55.74474886,2880
37597,"37","",Hf. 4. Juli,12.46047872,55.74539069,2880
37598,"145","",Hf. 4. Juli,12.45739322,55.74415107,2880
37599,"29","",Hf. 4. Juli,12.45710579,55.74551829,2880
37600,"16","",Hf. 4. Juli,12.45433308,55.7458847,2880
37601,"138","",Hf. 4. Juli,12.45514064,55.74420227,2880
37602,"131","",Hf. 4. Juli,12.45370568,55.74537826,2880
37603,"84","",Hf. 4. Juli,12.45846506,55.74482237,2880
37604,"109","",Hf. 4. Juli,12.45869686,55.74454556,2880
37605,"142","",Hf. 4. Juli,12.45646055,55.74412986,2880
37606,"144","",Hf. 4. Juli,12.45700755,55.74414188,2880
37607,"82","",Hf. 4. Juli,12.45913265,55.74481732,2880
37608,"128","",Hf. 4. Juli,12.45443085,55.74500962,2880
37609,"81","",Hf. 4. Juli,12.45943764,55.74476772,2880
37610,"119","",Hf. 4. Juli,12.45737214,55.74434641,2880
37611,"6","",Hf. 4. Juli,12.45843336,55.74566683,2880
37612,"58","",Hf. 4. Juli,12.45432347,55.74540664,2880
37613,"125","",Hf. 4. Juli,12.45548086,55.74443006,2880
37614,"149","",Hf. 4. Juli,12.45869932,55.74408558,2880
37615,"157","",Hf. 4. Juli,12.46053113,55.74485423,2880
37616,"154","",Hf. 4. Juli,12.45998016,55.74445742,2880
37617,"44","",Hf. 4. Juli,12.45918572,55.7452581,2880
37618,"127","",Hf. 4. Juli,12.45486581,55.74448478,2880
37619,"74","",Hf. 4. Juli,12.45912475,55.74502335,2880
37620,"106","",Hf. 4. Juli,12.45770187,55.74458303,2880
37621,"108","",Hf. 4. Juli,12.45851145,55.74455429,2880
37622,"150","",Hf. 4. Juli,12.45898772,55.74407188,2880
37623,"32","",Hf. 4. Juli,12.45889725,55.74546737,2880
37624,"101","",Hf. 4. Juli,12.45615104,55.74464353,2880
37625,"49","",Hf. 4. Juli,12.45750399,55.74528625,2880
37626,"46","",Hf. 4. Juli,12.45853607,55.74527866,2880
37627,"56","",Hf. 4. Juli,12.45498257,55.7454281,2880
37628,"117","",Hf. 4. Juli,12.45806367,55.74433062,2880
37629,"96","",Hf. 4. Juli,12.4545927,55.74496523,2880
37630,"122","",Hf. 4. Juli,12.45644034,55.74439136,2880
37631,"130","",Hf. 4. Juli,12.45358357,55.74554407,2880
37632,"39","",Hf. 4. Juli,12.46064164,55.74520025,2880
37633,"86","",Hf. 4. Juli,12.45776181,55.74484407,2880
37634,"124","",Hf. 4. Juli,12.45579921,55.74444133,2880
37635,"91","",Hf. 4. Juli,12.45622157,55.74488934,2880
37636,"12","",Hf. 4. Juli,12.45558379,55.74586901,2880
37637,"162","",Hf. 4. Juli,12.45784956,55.74543916,2880
37638,"147","",Hf. 4. Juli,12.45812568,55.74410741,2880
37639,"148","",Hf. 4. Juli,12.45840106,55.74409965,2880
37640,"143","",Hf. 4. Juli,12.45673496,55.74414164,2880
37641,"79","",Hf. 4. Juli,12.45996696,55.74478157,2880
37642,"113","",Hf. 4. Juli,12.45933481,55.74432294,2880
37643,"153","",Hf. 4. Juli,12.4597537,55.7443301,2880
37644,"139","",Hf. 4. Juli,12.45551317,55.74419358,2880
37645,"68","",Hf. 4. Juli,12.45716411,55.74511317,2880
37646,"8","",Hf. 4. Juli,12.45691935,55.74578186,2880
37647,"62","",Hf. 4. Juli,12.45482898,55.74514964,2880
37648,"100","",Hf. 4. Juli,12.45587318,55.74465216,2880
37649,"132","",Hf. 4. Juli,12.45396407,55.74508281,2880
37650,"85","",Hf. 4. Juli,12.45810895,55.74482935,2880
37651,"73","",Hf. 4. Juli,12.45881473,55.74503551,2880
37652,"102","",Hf. 4. Juli,12.45638274,55.74462477,2880
37653,"47","",Hf. 4. Juli,12.45823062,55.74529257,2880
37654,"99","",Hf. 4. Juli,12.45551995,55.74468449,2880
37655,"116","",Hf. 4. Juli,12.4584937,55.74435204,2880
37656,"13","",Hf. 4. Juli,12.45536216,55.74584315,2880
37657,"92","",Hf. 4. Juli,12.45593196,55.74487691,2880
37658,"93","",Hf. 4. Juli,12.45555676,55.74495113,2880
37659,"50","",Hf. 4. Juli,12.45705201,55.7453386,2880
37660,"110","",Hf. 4. Juli,12.45905557,55.74453734,2880
37661,"104","",Hf. 4. Juli,12.45707243,55.7446138,2880
37662,"67","",Hf. 4. Juli,12.45687389,55.74507741,2880
37663,"95","",Hf. 4. Juli,12.45495997,55.74495282,2880
37664,"51","",Hf. 4. Juli,12.45650241,55.7453329,2880
37665,"137","",Hf. 4. Juli,12.454664,55.74419096,2880
37666,"115","",Hf. 4. Juli,12.45871795,55.74434455,2880
37667,"89","",Hf. 4. Juli,12.45678302,55.74487911,2880
37668,"161","",Hf. 4. Juli,12.46137111,55.74540051,2880
37669,"9","",Hf. 4. Juli,12.45658702,55.74579464,2880
37670,"23","",Hf. 4. Juli,12.45528756,55.74560168,2880
37671,"11","",Hf. 4. Juli,12.45591486,55.74583289,2880
37672,"164","",Hf. 4. Juli,12.45745601,55.74577232,2880
37673,"69","",Hf. 4. Juli,12.45758816,55.74506485,2880
37674,"87","",Hf. 4. Juli,12.45740021,55.74485399,2880
37675,"126","",Hf. 4. Juli,12.45514858,55.74445776,2880
37676,"123","",Hf. 4. Juli,12.45612366,55.7444188,2880
37677,"38","",Hf. 4. Juli,12.46074643,55.74537002,2880
37678,"134","",Hf. 4. Juli,12.45425564,55.74474247,2880
37679,"97","",Hf. 4. Juli,12.45460982,55.7447245,2880
37680,"4","",Hf. 4. Juli,12.4589613,55.74567947,2880
37681,"72","",Hf. 4. Juli,12.4584856,55.74501654,2880
37682,"103","",Hf. 4. Juli,12.45682636,55.74462865,2880
37683,"136","",Hf. 4. Juli,12.45450719,55.74443634,2880
37684,"129","",Hf. 4. Juli,12.45346412,55.74574704,2880
37685,"41","",Hf. 4. Juli,12.4600561,55.74522997,2880
37686,"55","",Hf. 4. Juli,12.45528981,55.74538393,2880
37687,"24","",Hf. 4. Juli,12.45557453,55.74558065,2880
37688,"152","",Hf. 4. Juli,12.45967057,55.7441891,2880
37689,"52","",Hf. 4. Juli,12.45618133,55.74535326,2880
37690,"146","",Hf. 4. Juli,12.45759046,55.7441438,2880
37691,"34","",Hf. 4. Juli,12.45944556,55.74544194,2880
37692,"28","",Hf. 4. Juli,12.45687847,55.74552352,2880
37693,"114","",Hf. 4. Juli,12.45908413,55.74432893,2880
37694,"7","",Hf. 4. Juli,12.45716282,55.74576637,2880
37695,"25","",Hf. 4. Juli,12.45594834,55.74555736,2880
37696,"45","",Hf. 4. Juli,12.45889471,55.74526594,2880
37697,"60","",Hf. 4. Juli,12.45430593,55.74516868,2880
37698,"71","",Hf. 4. Juli,12.45811809,55.74502987,2880
37699,"94","",Hf. 4. Juli,12.45520887,55.74491408,2880
37700,"48","",Hf. 4. Juli,12.45784635,55.74531284,2880
37701,"90","",Hf. 4. Juli,12.45655698,55.74490894,2880
37702,"15","",Hf. 4. Juli,12.45466167,55.74585846,2880
37703,"118","",Hf. 4. Juli,12.45767916,55.74438227,2880
37704,"160","",Hf. 4. Juli,12.46121086,55.74526863,2880
37705,"76","",Hf. 4. Juli,12.4597114,55.7450096,2880
37706,"159","",Hf. 4. Juli,12.46099043,55.74513215,2880
37707,"10","",Hf. 4. Juli,12.45625603,55.74583345,2880
37708,"42","",Hf. 4. Juli,12.45981483,55.74523255,2880
37709,"77","",Hf. 4. Juli,12.45999691,55.74500812,2880
37710,"31","",Hf. 4. Juli,12.45855712,55.74546589,2880
37711,"3","",Hf. 4. Juli,12.45925973,55.74564022,2880
37712,"75","",Hf. 4. Juli,12.45943706,55.74498425,2880
37713,"5","",Hf. 4. Juli,12.45866519,55.7457503,2880
37714,"151","",Hf. 4. Juli,12.45931999,55.74405308,2880
37715,"18","",Hf. 4. Juli,12.45368554,55.74588413,2880
37716,"65","",Hf. 4. Juli,12.45578709,55.74512393,2880
37717,"21","",Hf. 4. Juli,12.45460933,55.74560908,2880
37718,"107","",Hf. 4. Juli,12.45809815,55.7445868,2880
37719,"59","",Hf. 4. Juli,12.45403795,55.74545127,2880
37720,"88","",Hf. 4. Juli,12.45707368,55.74486741,2880
37721,"19","",Hf. 4. Juli,12.45394433,55.745658,2880
37722,"163","",Hf. 4. Juli,12.45784333,55.74578829,2880
37723,"64","",Hf. 4. Juli,12.45560383,55.74512271,2880
37724,"158","",Hf. 4. Juli,12.46083563,55.74502394,2880
37725,"17","",Hf. 4. Juli,12.45407592,55.7458968,2880
37726,"63","",Hf. 4. Juli,12.45520596,55.74513526,2880
37727,"27","",Hf. 4. Juli,12.45650884,55.74555254,2880
37728,"141","",Hf. 4. Juli,12.45610041,55.74417228,2880
37729,"121","",Hf. 4. Juli,12.45673871,55.74441451,2880
37730,"111","",Hf. 4. Juli,12.45936237,55.7445099,2880
37731,"1","",Hf. 4. Juli,12.45975127,55.7456216,2880
37732,"20","",Hf. 4. Juli,12.45435839,55.74561767,2880
37733,"22","",Hf. 4. Juli,12.45495803,55.74559576,2880
37734,"30","",Hf. 4. Juli,12.45826671,55.74545897,2880
37735,"61","",Hf. 4. Juli,12.45462523,55.74515637,2880
37736,"140","",Hf. 4. Juli,12.45582598,55.74420527,2880
37737,"35","",Hf. 4. Juli,12.4598198,55.74546005,2880
37738,"57","",Hf. 4. Juli,12.45460112,55.74545862,2880
37739,"120","",Hf. 4. Juli,12.45709338,55.74440389,2880
37740,"54","",Hf. 4. Juli,12.4556145,55.74536065,2880
37741,"6","",Hf. Mirabelle,12.4579908,55.74391628,2880
37742,"11","",Hf. Mirabelle,12.45675933,55.74394512,2880
37743,"59","",Hf. Mirabelle,12.45544989,55.74368007,2880
37744,"3","",Hf. Mirabelle,12.45872515,55.74388768,2880
37745,"33","",Hf. Mirabelle,12.45705432,55.74314873,2880
37746,"41","",Hf. Mirabelle,12.45823707,55.7432251,2880
37747,"4","",Hf. Mirabelle,12.45843221,55.7439114,2880
37748,"22","",Hf. Mirabelle,12.45655032,55.74359163,2880
37749,"34","",Hf. Mirabelle,12.45731301,55.74305683,2880
37750,"55","",Hf. Mirabelle,12.45610824,55.74333317,2880
37751,"19","",Hf. Mirabelle,12.45487841,55.74403261,2880
37752,"42","",Hf. Mirabelle,12.45810593,55.74312648,2880
37753,"54","",Hf. Mirabelle,12.45630215,55.7432333,2880
37754,"13","",Hf. Mirabelle,12.4562867,55.74401868,2880
37755,"5","",Hf. Mirabelle,12.45824325,55.74394828,2880
37756,"53","",Hf. Mirabelle,12.45644393,55.74313876,2880
37757,"25","",Hf. Mirabelle,12.45724547,55.74357412,2880
37758,"40","",Hf. Mirabelle,12.45836107,55.74333661,2880
37759,"20","",Hf. Mirabelle,12.45603309,55.74372317,2880
37760,"12","",Hf. Mirabelle,12.45652164,55.74399516,2880
37761,"38","",Hf. Mirabelle,12.45866972,55.74355701,2880
37762,"21","",Hf. Mirabelle,12.4562481,55.7436041,2880
37763,"9","",Hf. Mirabelle,12.45725036,55.74397868,2880
37764,"43","",Hf. Mirabelle,12.45796118,55.74301466,2880
37765,"49","",Hf. Mirabelle,12.45707118,55.74278276,2880
37766,"35","",Hf. Mirabelle,12.45753588,55.74306629,2880
37767,"36","",Hf. Mirabelle,12.45745611,55.74294841,2880
37768,"31","",Hf. Mirabelle,12.45674853,55.74343238,2880
37769,"50","",Hf. Mirabelle,12.45694858,55.74285077,2880
37770,"29","",Hf. Mirabelle,12.45722823,55.74344054,2880
37771,"23","",Hf. Mirabelle,12.45679193,55.74357331,2880
37772,"52","",Hf. Mirabelle,12.45660312,55.74307881,2880
37773,"14","",Hf. Mirabelle,12.45604724,55.74401634,2880
37774,"24","",Hf. Mirabelle,12.45701103,55.74357434,2880
37775,"32","",Hf. Mirabelle,12.45648921,55.74349193,2880
37776,"27","",Hf. Mirabelle,12.45772751,55.74353671,2880
37777,"26","",Hf. Mirabelle,12.45748568,55.74357778,2880
37778,"28A","",Hf. Mirabelle,12.4576882,55.74340951,2880
37779,"57","",Hf. Mirabelle,12.45576841,55.74348435,2880
37780,"15","",Hf. Mirabelle,12.45579941,55.74402565,2880
37781,"58","",Hf. Mirabelle,12.45564856,55.74359436,2880
37782,"30","",Hf. Mirabelle,12.4569979,55.74347284,2880
37783,"37","",Hf. Mirabelle,12.45883272,55.74364988,2880
37784,"48","",Hf. Mirabelle,12.45730428,55.74269716,2880
37785,"1","",Hf. Mirabelle,12.45803544,55.74341771,2880
37786,"51","",Hf. Mirabelle,12.45679082,55.74297012,2880
37787,"17","",Hf. Mirabelle,12.45530543,55.74404172,2880
37788,"16","",Hf. Mirabelle,12.45558432,55.74403387,2880
37789,"7","",Hf. Mirabelle,12.45764867,55.74395145,2880
37790,"2","",Hf. Mirabelle,12.45897464,55.7438971,2880
37791,"45","",Hf. Mirabelle,12.45762884,55.74280922,2880
37792,"60","",Hf. Mirabelle,12.45524471,55.74376074,2880
37793,"56","",Hf. Mirabelle,12.45594616,55.74343061,2880
37794,"8","",Hf. Mirabelle,12.45746457,55.74394423,2880
37795,"18","",Hf. Mirabelle,12.45507879,55.74402382,2880
37796,"10","",Hf. Mirabelle,12.45695798,55.7439835,2880
37797,"28","",Hf. Mirabelle,12.45747796,55.7434149,2880
37798,"29","",Hf. Samvirke,12.45277007,55.7417569,2860
37799,"10","",Hf. Samvirke,12.45365278,55.74112632,2860
37800,"86","",Hf. Samvirke,12.45057925,55.74090436,2860
37801,"14","",Hf. Samvirke,12.45394606,55.74090299,2860
37802,"57","",Hf. Samvirke,12.45202243,55.74089721,2860
37803,"3","",Hf. Samvirke,12.45346965,55.74181679,2860
37804,"13","",Hf. Samvirke,12.45357749,55.74092559,2860
37805,"84","",Hf. Samvirke,12.45059403,55.74119616,2860
37806,"83","",Hf. Samvirke,12.45005568,55.74133924,2860
37807,"12","",Hf. Samvirke,12.45334416,55.74089502,2860
37808,"33","",Hf. Samvirke,12.45308411,55.742246,2860
37809,"55","",Hf. Samvirke,12.45163525,55.7406007,2860
37810,"101","",Hf. Samvirke,12.4483019,55.74081821,2860
37811,"43","",Hf. Samvirke,12.45252214,55.74188211,2860
37812,"95","",Hf. Samvirke,12.4498077,55.74126727,2860
37813,"92","",Hf. Samvirke,12.44984641,55.74072563,2860
37814,"6","",Hf. Samvirke,12.45338039,55.74153194,2860
37815,"36","",Hf. Samvirke,12.45237895,55.74250348,2860
37816,"63","",Hf. Samvirke,12.45189805,55.74190622,2860
37817,"17","",Hf. Samvirke,12.4539396,55.74066778,2860
37818,"142","",Hf. Samvirke,12.44841864,55.74051399,2860
37819,"119","",Hf. Samvirke,12.44803214,55.73996137,2860
37820,"67","",Hf. Samvirke,12.45150548,55.74133085,2860
37821,"125","",Hf. Samvirke,12.44958569,55.74035415,2860
37822,"41","",Hf. Samvirke,12.45206092,55.74204667,2860
37823,"45","",Hf. Samvirke,12.45258451,55.74161763,2860
37824,"121","",Hf. Samvirke,12.44849993,55.74008615,2860
37825,"74","",Hf. Samvirke,12.45081637,55.74079564,2860
37826,"85","",Hf. Samvirke,12.45064584,55.74104653,2860
37827,"78","",Hf. Samvirke,12.45108592,55.74137739,2860
37828,"76","",Hf. Samvirke,12.4509299,55.74106866,2860
37829,"123","",Hf. Samvirke,12.44907919,55.74020987,2860
37830,"87","",Hf. Samvirke,12.45058523,55.74076825,2860
37831,"30","",Hf. Samvirke,12.45284982,55.74187828,2860
37832,"48","",Hf. Samvirke,12.45247072,55.74124625,2860
37833,"129","",Hf. Samvirke,12.44909376,55.74049763,2860
37834,"47","",Hf. Samvirke,12.45244997,55.74137397,2860
37835,"136","",Hf. Samvirke,12.44673108,55.74005465,2860
37836,"20","",Hf. Samvirke,12.45304039,55.74070936,2860
37837,"24","",Hf. Samvirke,12.45277458,55.7411263,2860
37838,"46","",Hf. Samvirke,12.4524897,55.74151689,2860
37839,"138","",Hf. Samvirke,12.44708249,55.74016454,2860
37840,"26","",Hf. Samvirke,12.4528019,55.74137045,2860
37841,"27","",Hf. Samvirke,12.45275566,55.74151094,2860
37842,"44","",Hf. Samvirke,12.45256282,55.74175805,2860
37843,"80","",Hf. Samvirke,12.45080766,55.7415757,2860
37844,"139","",Hf. Samvirke,12.44748985,55.74025659,2860
37845,"4","",Hf. Samvirke,12.45353852,55.74170524,2860
37846,"143","",Hf. Samvirke,12.44872173,55.7406524,2860
37847,"133","",Hf. Samvirke,12.44790553,55.7402388,2860
37848,"72","",Hf. Samvirke,12.45107416,55.74060524,2860
37849,"146","",Hf. Samvirke,12.44953124,55.74075552,2860
37850,"144","",Hf. Samvirke,12.44896736,55.74069602,2860
37851,"105","",Hf. Samvirke,12.44727735,55.74049795,2860
37852,"42","",Hf. Samvirke,12.45255368,55.74200089,2860
37853,"110","",Hf. Samvirke,12.44603927,55.74008226,2860
37854,"116","",Hf. Samvirke,12.44715939,55.73981334,2860
37855,"106","",Hf. Samvirke,12.44699548,55.74043385,2860
37856,"107","",Hf. Samvirke,12.44675308,55.74035255,2860
37857,"94","",Hf. Samvirke,12.44982995,55.7410121,2860
37858,"70","",Hf. Samvirke,12.45137773,55.74092399,2860
37859,"53","",Hf. Samvirke,12.45218367,55.74062044,2860
37860,"1A","",Hf. Samvirke,12.45342776,55.74232723,2860
37861,"131","",Hf. Samvirke,12.44856356,55.74039888,2860
37862,"51","",Hf. Samvirke,12.45253782,55.74088381,2860
37863,"122","",Hf. Samvirke,12.44878124,55.74013507,2860
37864,"34","",Hf. Samvirke,12.45303122,55.74247704,2860
37865,"99","",Hf. Samvirke,12.44878159,55.74096217,2860
37866,"111","",Hf. Samvirke,12.44620641,55.73987571,2860
37867,"104","",Hf. Samvirke,12.44754795,55.74058979,2860
37868,"35","",Hf. Samvirke,12.45272369,55.74249792,2860
37869,"96","",Hf. Samvirke,12.44956905,55.7411945,2860
37870,"32","",Hf. Samvirke,12.45286305,55.74210908,2860
37871,"38","",Hf. Samvirke,12.4520261,55.74231631,2860
37872,"23","",Hf. Samvirke,12.45280794,55.74101324,2860
37873,"52","",Hf. Samvirke,12.45253564,55.74061395,2860
37874,"81","",Hf. Samvirke,12.45051318,55.74149875,2860
37875,"82","",Hf. Samvirke,12.45028141,55.74141184,2860
37876,"90","",Hf. Samvirke,12.45014055,55.74041624,2860
37877,"113","",Hf. Samvirke,12.44642256,55.73965753,2860
37878,"1","",Hf. Samvirke,12.45342211,55.74205783,2860
37879,"118","",Hf. Samvirke,12.44774563,55.73993489,2860
37880,"77","",Hf. Samvirke,12.45091434,55.741201,2860
37881,"126","",Hf. Samvirke,12.44985434,55.74033725,2860
37882,"62","",Hf. Samvirke,12.45185504,55.74160353,2860
37883,"88","",Hf. Samvirke,12.45008498,55.74105016,2860
37884,"66","",Hf. Samvirke,12.4515743,55.74148734,2860
37885,"103","",Hf. Samvirke,12.44781052,55.74064841,2860
37886,"145","",Hf. Samvirke,12.44921921,55.74074505,2860
37887,"134","",Hf. Samvirke,12.44753152,55.74015804,2860
37888,"25","",Hf. Samvirke,12.45279247,55.74125662,2860
37889,"89","",Hf. Samvirke,12.45040455,55.74048021,2860
37890,"135","",Hf. Samvirke,12.44721978,55.7400696,2860
37891,"59","",Hf. Samvirke,12.45185391,55.74115786,2860
37892,"7","",Hf. Samvirke,12.45339343,55.74136928,2860
37893,"120","",Hf. Samvirke,12.44827368,55.74000934,2860
37894,"19","",Hf. Samvirke,12.4533175,55.7406691,2860
37895,"68","",Hf. Samvirke,12.45162661,55.74119554,2860
37896,"50","",Hf. Samvirke,12.45232084,55.741022,2860
37897,"39","",Hf. Samvirke,12.45257392,55.74227492,2860
37898,"11","",Hf. Samvirke,12.45338431,55.74113998,2860
37899,"56","",Hf. Samvirke,12.45167073,55.74090667,2860
37900,"49","",Hf. Samvirke,12.452535,55.74111874,2860
37901,"60","",Hf. Samvirke,12.45184707,55.74132934,2860
37902,"127","",Hf. Samvirke,12.44960831,55.74062119,2860
37903,"102","",Hf. Samvirke,12.44802817,55.74073257,2860
37904,"109","",Hf. Samvirke,12.44628432,55.74022409,2860
37905,"5","",Hf. Samvirke,12.4536245,55.74155995,2860
37906,"64","",Hf. Samvirke,12.45163637,55.74182906,2860
37907,"71","",Hf. Samvirke,12.45132756,55.74061952,2860
37908,"93","",Hf. Samvirke,12.44972979,55.74084714,2860
37909,"28","",Hf. Samvirke,12.45302507,55.74160703,2860
37910,"37","",Hf. Samvirke,12.4519864,55.74251461,2860
37911,"114","",Hf. Samvirke,12.44666025,55.73970157,2860
37912,"132","",Hf. Samvirke,12.44811499,55.74028974,2860
37913,"75","",Hf. Samvirke,12.45092706,55.74092291,2860
37914,"18","",Hf. Samvirke,12.45357845,55.7406516,2860
37915,"130","",Hf. Samvirke,12.44880511,55.74044694,2860
37916,"124","",Hf. Samvirke,12.44934705,55.7402544,2860
37917,"91","",Hf. Samvirke,12.44992557,55.74059698,2860
37918,"40","",Hf. Samvirke,12.45253039,55.74215035,2860
37919,"108","",Hf. Samvirke,12.44645001,55.74025623,2860
37920,"141","",Hf. Samvirke,12.4480938,55.74041621,2860
37921,"8","",Hf. Samvirke,12.4536292,55.74134817,2860
37922,"128","",Hf. Samvirke,12.44932173,55.74055416,2860
37923,"137","",Hf. Samvirke,12.44649401,55.74000682,2860
37924,"9","",Hf. Samvirke,12.45401705,55.74105519,2860
37925,"79","",Hf. Samvirke,12.45106852,55.74167797,2860
37926,"2","",Hf. Samvirke,12.45347015,55.74191262,2860
37927,"31","",Hf. Samvirke,12.45289618,55.74198442,2860
37928,"58","",Hf. Samvirke,12.45182481,55.7410613,2860
37929,"54","",Hf. Samvirke,12.45196737,55.74057518,2860
37930,"117","",Hf. Samvirke,12.44745225,55.7398721,2860
