"id","category","description","name","price","restaurant_id"
4722,Desserts,"Chia seeds soaked overnight in dairy-free milk and sweetened with raw cane sugar. (Gluten-free, vegan.)",Banana Chia Pudding,60.0,130
4723,Desserts,"Chia seeds soaked overnight in dairy-free milk and sweetened with raw cane sugar. (Gluten-free, vegan.)",Strawberry Lemon Basil Chia Pudding,60.0,130
4724,Desserts,Chia seeds soaked overnight in dairy-free milk and sweetened with raw cane sugar. (Gluten-free),Nutella Chia Pudding,60.0,130
4725,Drinks,"500mL bottle",Fiji Water,50.0,130
4726,Drinks,"12 oz can",La Croix Passion Fruit,30.0,130
4727,Drinks,"12 oz can",La Croix Cran-Raspberry,30.0,130
4728,Drinks,"12 oz can",La Croix Coconut,30.0,130
4729,Drinks,"16.9 oz box",Vita Coco Coconut Water,50.0,130
4730,Burgers,"Chargrilled, hand pressed thick burger on a griddled potato bun with pickles and spread",Bam Bam's Thick burger,121.0,131
4731,Burgers,"Chargrilled pork belly over a thick patty, griddled potato bun, pickles and spread",Pork belly Bam Bam burger,165.0,131
4732,Burgers,"Chargrilled, Thick burger with sesame soy bulgogi on a griddled potato bun, pickles and spread. Have it ""Dressed"" with lettuce, tomato and red onion",Bulgogi burger ,165.0,131
4733,Burgers,"Chargrilled, Thick burger with cheese on a griddled potato bun, pickles and spread. Have it ""Dressed"" with lettuce, tomato and red onion",Thick-Cheesy burger ,143.0,131
4734,Burgers,Bam Bam's Thick patty with a sunny side egg and a side of dipping gravy.,Loco moco Bam Bam burger,165.0,131
4735,Sandwiches,"",Grilled Chicken banh-mi,154.0,131
4736,Sandwiches,"Grilled beef in a toasted roll with marinated carrots, radish, cilantro, jalapeño and mayo. ",Soy glazed beef Banh Mi,143.0,131
4737,Sandwiches,"Grilled pork belly in a toasted roll with marinated carrots, radish, cilantro and jalapeños",Pork belly banh mi,143.0,131
4738,Sandwiches,"Soy braised firm tofu in a toasted roll with marinated carrots, radish, cilantro and jalapeños",Braised Tofu Banh mi,132.0,131
4739,Sides,Seasoned waffle fries with BAM BAM sauce,Seasoned French Fries,39.0,131
4740,Sides,Seasoned with Bam Bam Spice and a side of dip,Bam Bam's pork rinds,30.0,131
4741,Bowls,"sweet potato noodles with grilled pork belly, carrots, greens, scallions, shiitake mushrooms, bell peppers and sweet soy. ",Pork belly japchae,149.0,131
4742,Mains,"",Red Bean Soup (16 oz),97.0,132
4743,Entrees,"Panfried Snapped with pickled onion, carrot, scotch bonnet pepper in a savory and spicy sauce, served with rice, beans and fest",Jamaican Escovitched Snapper,187.0,132
4744,Entrees,"Slow cooked with carrots, thyme and scallion, served with rice and beans & plantain",Braised Oxtail,180.0,132
4745,Entrees,Serve with cornbread and macaroni and cheese,Pineapple Barbecued Ribs (5 pcs),180.0,132
4746,Entrees,"Jamaican delicacy, marinated and cooked tender (bone in) with island spices, served with rice, beans and plantain",Curried Goat,180.0,132
4747,Entrees,"Marinated grilled jerk chicken, with rice, beans and plantain",Jerk Chicken,150.0,132
4748,Entrees,Marinated grilled chicken brushed with sweet and tangy barbecue sauce,BBQ Chicken,150.0,132
4749,Entrees,"Served with rice, beans and plantain",Jamaican Curried Chicken,150.0,132
4750,Entrees,"Lentils, pumpkin and tofu stewed in coconut milk and spices, riced and sautéed vegetables",Ital Stew (Vegetarian),110.0,132
4751,Entrees,"Served with festival, rice, beans and plantain",Ackee and Saltfish,180.0,132
4752,Entrees,"Marinated flame grilled salmon served with rice, beans and plantain",Jerk Salmon,209.0,132
4753,Entrees,"Tender pieces of grilled marinated pork served with rice, beans and plantain",Jerk Pork,150.0,132
4754,Entrees,Grilled choice marinated New York steak served with rice and beans and plantain,Jerk New York Steak (8oz),209.0,132
4755,Entrees,"",Jamaican Whole Escovitched Snapper (Wild caught),253.0,132
4756,Sides, ,White Rice,40.0,132
4757,Sides, ,Sautéed Vegetable,50.0,132
4758,Sides, ,Plantain,40.0,132
4759,Sides, ,Jamaican Patties,40.0,132
4760,Sides, ,Macaroni & Cheese,50.0,132
4761,Sides, ,Festival,40.0,132
4762,Sides, ,Rice & Beans,50.0,132
4763,Sides, ,Fries,40.0,132
4764,Sides, ,Collard Greens,50.0,132
4765,Combo Plates, ,Jerk Chicken & Pork,220.0,132
4766,Combo Plates, ,Jerk Chicken & Salmon,210.0,132
4767,Combo Plates, ,Jerk Pork & Salmon,210.0,132
4768,Combo Plates, ,Jerk Chicken & Oxtail,210.0,132
4774,Beverages, ,Jamaican Bottle sodas,28.0,132
4775,Beverages, ,Soda 20 Oz,20.0,132
4776,Beverages, ,Bottled water,17.0,132
4777,Salads & Sandwiches,Flame broiled 6oz burger topped with spicy jerk sauce & cheddar cheese on brioche bun,Jerk Cheeseburger,113.0,132
4778,Salads & Sandwiches,"Romaine lettuce,cucumber, tomato, egg and bacon with jerk sauce & ranch",Jerk Chop Salad,102.0,132
4779,Salads & Sandwiches,"Tender Jerk Chicken or Pork wrapped in a warmed flour tortilla with lettuce, tomato ,jerk sauce & ranch",Jerk Rollup,113.0,132
4780,Salads & Sandwiches,"with spicy tarter sauce, tomato on a grilled hoagie roll",Fried Snapper Sandwich,121.0,132
4781,Salads & Sandwiches,"Marinated jerk chicken with sweet dill pickle, lettuce, tomato on toasted hoagie with spicy mayo",Jerk Chicken Sandwich,113.0,132
4782,First Bites, ,Soup du jour,94.0,132
4783,First Bites,with honey glazed plantain,Jerk Pork Pieces,99.0,132
4784,First Bites,with spicy tarter sauce,Fried Corn Crusted Shrimp,120.0,132
4785,First Bites,Pan fried seasoned codfish batter with tomato chutney,Codfish Fritters (5),116.0,132
4786,First Bites,Marinated chicken wings grilled with jerk dipping sauce,Jerk Chicken Wings,104.5,132
4787,Pizza,Classic cheese or create your own pizza.,Cheese Pizza - Small 12'' (6 Slices),187.0,133
4788,Pizza,Classic cheese or create your own pizza.,Cheese Pizza - Medium 14'' (8 Slices),231.0,133
4789,Pizza,Classic cheese or create your own pizza.,Cheese Pizza - Large 16'' (10 Slices),253.0,133
4790,Pizza,Classic cheese or create your own pizza.,Cheese Pizza - X-Large 18'' (12 Slices),286.0,133
4791,Pizza Combination,"Pepperoni, bell peppers, sausage, salami, onion, tomato, and mushrooms.",Soma Combination Pizza - Small 12'' (6 Slices),297.0,133
4792,Pizza Combination,"Pepperoni, bell peppers, sausage, salami, onion, tomato, and mushrooms.",Soma Combination Pizza - Medium 14'' (8 Slices),341.0,133
4793,Pizza Combination,"Pepperoni, bell peppers, sausage, salami, onion, tomato, and mushrooms.",Soma Combination Pizza - Large 16'' (10 Slices),407.0,133
4794,Pizza Combination,"Pepperoni, bell peppers, sausage, salami, onion, tomato, and mushrooms.",Soma Combination Pizza - X-Large 18'' (12 Slices),451.0,133
4795,Pizza Combination,"Pepperoni, jalapenos & pineapple.",Sweet & Hot Combination Pizza - Small 12'' (6 Slices),297.0,133
4796,Pizza Combination,"Pepperoni, jalapenos & pineapple.",Sweet & Hot Combination Pizza - Medium 14'' (8 Slices),341.0,133
4797,Pizza Combination,"Pepperoni, jalapenos & pineapple.",Sweet & Hot Combination Pizza - Large 16'' (10 Slices),407.0,133
4798,Pizza Combination,"Pepperoni, jalapenos & pineapple.",Sweet & Hot Combination Pizza - X-Large 18'' (12 Slices),451.0,133
4799,Pizza Combination,"Pepperoni, salami, sausage & Canadian bacon.",Meat Lover Combination Pizza - Small 12'' (6 Slices),297.0,133
4800,Pizza Combination,"Pepperoni, salami, sausage & Canadian bacon.",Meat Lover Combination Pizza - Medium 14'' (8 Slices),341.0,133
4801,Pizza Combination,"Pepperoni, salami, sausage & Canadian bacon.",Meat Lover Combination Pizza - Large 16'' (10 Slices),407.0,133
4802,Pizza Combination,"Pepperoni, salami, sausage & Canadian bacon.",Meat Lover Combination Pizza - X-Large 18'' (12 Slices),451.0,133
4803,Pizza Combination,"Mushrooms, olives, bell peppers, onions & tomatoes.",Veggie Combination Pizza - Small 12'' (6 Slices),297.0,133
4804,Pizza Combination,"Mushrooms, olives, bell peppers, onions & tomatoes.",Veggie Combination Pizza - Medium 14'' (8 Slices),341.0,133
4805,Pizza Combination,"Mushrooms, olives, bell peppers, onions & tomatoes.",Veggie Combination Pizza - Large 16'' (10 Slices),407.0,133
4806,Pizza Combination,"Mushrooms, olives, bell peppers, onions & tomatoes.",Veggie Combination Pizza - X-Large 18'' (12 Slices),451.0,133
4807,Pizza Combination,"Garlic, chicken, mushrooms & parsley.",Chicken Mushroom Combination Pizza - Small 12'' (6 Slices),297.0,133
4808,Pizza Combination,"Garlic, chicken, mushrooms & parsley.",Chicken Mushroom Combination Pizza - Medium 14'' (8 Slices),341.0,133
4809,Pizza Combination,"Garlic, chicken, mushrooms & parsley.",Chicken Mushroom Combination Pizza - Large 16'' (10 Slices),407.0,133
4810,Pizza Combination,"Garlic, chicken, mushrooms & parsley.",Chicken Mushroom Combination Pizza - X-Large 18'' (12 Slices),451.0,133
4811,Pizza Combination,Pineapple & Canadian bacon.,Hawaiian Combination Pizza - Small 12'' (6 Slices),264.0,133
4812,Pizza Combination,Pineapple & Canadian bacon.,Hawaiian Combination Pizza - Medium 14'' (8 Slices),297.0,133
4813,Pizza Combination,Pineapple & Canadian bacon.,Hawaiian Combination Pizza - Large 16'' (10 Slices),352.0,133
4814,Pizza Combination,Pineapple & Canadian bacon.,Hawaiian Combination Pizza - X-Large 18'' (12 Slices),418.0,133
4815,Pizza Combination,"Mushrooms, olives, bell peppers, onions, tomatoes, without cheese.",Supreme Combination Pizza - Small 12'' (6 Slices),319.0,133
4816,Pizza Combination,"Mushrooms, olives, bell peppers, onions, tomatoes, without cheese.",Supreme Combination Pizza - Medium 14'' (8 Slices),374.0,133
4817,Pizza Combination,"Mushrooms, olives, bell peppers, onions, tomatoes, without cheese.",Supreme Combination Pizza - Large 16'' (10 Slices),429.0,133
4818,Pizza Combination,"Mushrooms, olives, bell peppers, onions, tomatoes, without cheese.",Supreme Combination Pizza - X-Large 18'' (12 Slices),462.0,133
4819,Pizza Combination,"Parmesan cheese, sliced tomatoes & basil.",Margherita Combination Pizza - Small 12'' (6 Slices),297.0,133
4820,Pizza Combination,"Parmesan cheese, sliced tomatoes & basil.",Margherita Combination Pizza - Medium 14'' (8 Slices),341.0,133
4821,Pizza Combination,"Parmesan cheese, sliced tomatoes & basil.",Margherita Combination Pizza - Large 16'' (10 Slices),407.0,133
4822,Pizza Combination,"Parmesan cheese, sliced tomatoes & basil.",Margherita Combination Pizza - X-Large 18'' (12 Slices),451.0,133
4981,Chicken Wings,spicy,Spicy BBQ Wings - 6 Pieces,99.0,133
4823,Pizza Combination,"Chicken, roasted red pepper, red pepper flakes, and red onions. Spicy.",Spicy Chicken Combination Pizza - Small 12'' (6 Slices),297.0,133
4824,Pizza Combination,"Chicken, roasted red pepper, red pepper flakes, and red onions. Spicy.",Spicy Chicken Combination Pizza - Medium 14'' (8 Slices),341.0,133
4825,Pizza Combination,"Chicken, roasted red pepper, red pepper flakes, and red onions. Spicy.",Spicy Chicken Combination Pizza - Large 16'' (10 Slices),407.0,133
4826,Pizza Combination,"Chicken, roasted red pepper, red pepper flakes, and red onions. Spicy.",Spicy Chicken Combination Pizza - X-Large 18'' (12 Slices),451.0,133
4827,Pizza Combination,"Buffalo chicken, red onions & parsley.",Buffalo Combination Pizza - Small 12'' (6 Slices),297.0,133
4828,Pizza Combination,"Buffalo chicken, red onions & parsley.",Buffalo Combination Pizza - Medium 14'' (8 Slices),341.0,133
4829,Pizza Combination,"Buffalo chicken, red onions & parsley.",Buffalo Combination Pizza - Large 16'' (10 Slices),407.0,133
4830,Pizza Combination,"Buffalo chicken, red onions & parsley.",Buffalo Combination Pizza - X-Large 18'' (12 Slices),451.0,133
4831,Pizza Combination,"Middle eastern oregano, feta cheese, tomatoes & olive oil.",Mediterranean Combination Pizza - Small 12'' (6 Slices),297.0,133
4832,Pizza Combination,"Middle eastern oregano, feta cheese, tomatoes & olive oil.",Mediterranean Combination Pizza - Medium 14'' (8 Slices),341.0,133
4833,Pizza Combination,"Middle eastern oregano, feta cheese, tomatoes & olive oil.",Mediterranean Combination Pizza - Large 16'' (10 Slices),407.0,133
4834,Pizza Combination,"Middle eastern oregano, feta cheese, tomatoes & olive oil.",Mediterranean Combination Pizza - X-Large 18'' (12 Slices),451.0,133
4835,Pizza Combination,"Ground beef, bell peppers, onion, mushroom, and garlic.",Beef Supreme Combination Pizza - Small 12'' (6 Slices),297.0,133
4836,Pizza Combination,"Ground beef, bell peppers, onion, mushroom, and garlic.",Beef Supreme Combination Pizza - Medium 14'' (8 Slices),341.0,133
4837,Pizza Combination,"Ground beef, bell peppers, onion, mushroom, and garlic.",Beef Supreme Combination Pizza - Large 16'' (10 Slices),407.0,133
4838,Pizza Combination,"Ground beef, bell peppers, onion, mushroom, and garlic.",Beef Supreme Combination Pizza - X-Large 18'' (12 Slices),451.0,133
4839,Pizza Combination,"Salami, sausage, black olives, mushroom, and garlic.",California Combination Pizza - Small 12'' (6 Slices),297.0,133
4840,Pizza Combination,"Salami, sausage, black olives, mushroom, and garlic.",California Combination Pizza - Medium 14'' (8 Slices),341.0,133
4841,Pizza Combination,"Salami, sausage, black olives, mushroom, and garlic.",California Combination Pizza - Large 16'' (10 Slices),407.0,133
4842,Pizza Combination,"Salami, sausage, black olives, mushroom, and garlic.",California Combination Pizza - X-Large 18'' (12 Slices),451.0,133
4843,Pizza Combination,"BBQ chicken, red onions & basil.",BBQ Chicken Combination Pizza - Small 12'' (6 Slices),297.0,133
4844,Pizza Combination,"BBQ chicken, red onions & basil.",BBQ Chicken Combination Pizza - Medium 14'' (8 Slices),341.0,133
4845,Pizza Combination,"BBQ chicken, red onions & basil.",BBQ Chicken Combination Pizza - Large 16'' (10 Slices),407.0,133
4846,Pizza Combination,"BBQ chicken, red onions & basil.",BBQ Chicken Combination Pizza - X-Large 18'' (12 Slices),451.0,133
4847,Pizza Combination,"BBQ sauces pizza. BBQ sauce, chicken, bacon, and pineapple.",Tropical Chicken Combination Pizza - Small 12'' (6 Slices),297.0,133
4848,Pizza Combination,"BBQ sauces pizza. BBQ sauce, chicken, bacon, and pineapple.",Tropical Chicken Combination Pizza - Medium 14'' (8 Slices),341.0,133
4849,Pizza Combination,"BBQ sauces pizza. BBQ sauce, chicken, bacon, and pineapple.",Tropical Chicken Combination Pizza - Large 16'' (10 Slices),407.0,133
4850,Pizza Combination,"BBQ sauces pizza. BBQ sauce, chicken, bacon, and pineapple.",Tropical Chicken Combination Pizza - X-Large 18'' (12 Slices),451.0,133
4851,Pizza Combination,"Pesto, chicken, spinach, olives & feta cheese.",Greek Chicken Combination Pizza - Small 12'' (6 Slices),297.0,133
4852,Pizza Combination,"Pesto, chicken, spinach, olives & feta cheese.",Greek Chicken Combination Pizza - Medium 14'' (8 Slices),341.0,133
4853,Pizza Combination,"Pesto, chicken, spinach, olives & feta cheese.",Greek Chicken Combination Pizza - Large 16'' (10 Slices),407.0,133
4854,Pizza Combination,"Pesto, chicken, spinach, olives & feta cheese.",Greek Chicken Combination Pizza - X-Large 18'' (12 Slices),451.0,133
4855,Pizza Combination,"BBQ sauces pizza. BBQ sauce, chicken, bacon, and pineapple.",Spinach Garden Combination Pizza - Small 12'' (6 Slices),297.0,133
4856,Pizza Combination,"BBQ sauces pizza. BBQ sauce, chicken, bacon, and pineapple.",Spinach Garden Combination Pizza - Medium 14'' (8 Slices),341.0,133
4857,Pizza Combination,"BBQ sauces pizza. BBQ sauce, chicken, bacon, and pineapple.",Spinach Garden Combination Pizza - Large 16'' (10 Slices),407.0,133
4858,Pizza Combination,"BBQ sauces pizza. BBQ sauce, chicken, bacon, and pineapple.",Spinach Garden Combination Pizza - X-Large 18'' (12 Slices),451.0,133
4859,Pizza Combination,"Pesto sauce, sliced red potato, and garlic.",Garlic Potato Combination Pizza - Small 12'' (6 Slices),297.0,133
4860,Pizza Combination,"Pesto sauce, sliced red potato, and garlic.",Garlic Potato Combination Pizza - Medium 14'' (8 Slices),341.0,133
4861,Pizza Combination,"Pesto sauce, sliced red potato, and garlic.",Garlic Potato Combination Pizza - Large 16'' (10 Slices),407.0,133
4862,Pizza Combination,"Pesto sauce, sliced red potato, and garlic.",Garlic Potato Combination Pizza - X-Large 18'' (12 Slices),451.0,133
4863,Pizza Combination,"Chicken, pesto sauce & garlic.",Chicken Pesto Combination Pizza - Small 12'' (6 Slices),297.0,133
4864,Pizza Combination,"Chicken, pesto sauce & garlic.",Chicken Pesto Combination Pizza - Medium 14'' (8 Slices),341.0,133
4865,Pizza Combination,"Chicken, pesto sauce & garlic.",Chicken Pesto Combination Pizza - Large 16'' (10 Slices),407.0,133
4866,Pizza Combination,"Chicken, pesto sauce & garlic.",Chicken Pesto Combination Pizza - X-Large 18'' (12 Slices),451.0,133
4867,Pizza Combination,"Chicken, bacon, parsley & white sauce.",Chicken Bacon Combination Pizza - Small 12'' (6 Slices),297.0,133
4868,Pizza Combination,"Chicken, bacon, parsley & white sauce.",Chicken Bacon Combination Pizza - Medium 14'' (8 Slices),341.0,133
4869,Pizza Combination,"Chicken, bacon, parsley & white sauce.",Chicken Bacon Combination Pizza - Large 16'' (10 Slices),407.0,133
4870,Pizza Combination,"Chicken, bacon, parsley & white sauce.",Chicken Bacon Combination Pizza - X-Large 18'' (12 Slices),451.0,133
4871,Pizza Combination,"White sauce pizzas. White sauce, chicken, or steak with bell pepper, onion, and tomato.",Fajita Combination Pizza - Small 12'' (6 Slices),297.0,133
4872,Pizza Combination,"White sauce pizzas. White sauce, chicken, or steak with bell pepper, onion, and tomato.",Fajita Combination Pizza - Medium 14'' (8 Slices),341.0,133
4873,Pizza Combination,"White sauce pizzas. White sauce, chicken, or steak with bell pepper, onion, and tomato.",Fajita Combination Pizza - Large 16'' (10 Slices),407.0,133
4874,Pizza Combination,"White sauce pizzas. White sauce, chicken, or steak with bell pepper, onion, and tomato.",Fajita Combination Pizza - X-Large 18'' (12 Slices),451.0,133
4875,Pizza Combination,"White sauce pizza. White sauce, chicken, garlic, parsley, and red onion.",Alfredo Chicken Combination Pizza - Small 12'' (6 Slices),297.0,133
4876,Pizza Combination,"White sauce pizza. White sauce, chicken, garlic, parsley, and red onion.",Alfredo Chicken Combination Pizza - Medium 14'' (8 Slices),341.0,133
4877,Pizza Combination,"White sauce pizza. White sauce, chicken, garlic, parsley, and red onion.",Alfredo Chicken Combination Pizza - Large 16'' (10 Slices),407.0,133
4878,Pizza Combination,"White sauce pizza. White sauce, chicken, garlic, parsley, and red onion.",Alfredo Chicken Combination Pizza - X-Large 18'' (12 Slices),451.0,133
4879,Pizza Combination,"Chicken, garlic, spinach, tomatoes, onions & white sauce.",Chicken Garlic Spinach Combination Pizza - Small 12'' (6 Slices),297.0,133
4880,Pizza Combination,"Chicken, garlic, spinach, tomatoes, onions & white sauce.",Chicken Garlic Spinach Combination Pizza - Medium 14'' (8 Slices),341.0,133
4881,Pizza Combination,"Chicken, garlic, spinach, tomatoes, onions & white sauce.",Chicken Garlic Spinach Combination Pizza - Large 16'' (10 Slices),407.0,133
4882,Pizza Combination,"Chicken, garlic, spinach, tomatoes, onions & white sauce.",Chicken Garlic Spinach Combination Pizza - X-large 18'' (12 Slices),451.0,133
4883,Appetizers,"Deep fried cheese sticks. Crispy on the outside, gooey on the inside.",Mozzarella Sticks - 6 Pieces,88.0,133
4884,Appetizers,"Deep fried cheese sticks. Crispy on the outside, gooey on the inside.",Mozzarella Sticks - 12 Pieces,176.0,133
4885,Appetizers,"Deep fried cheese sticks. Crispy on the outside, gooey on the inside.",Mozzarella Sticks - 18 Pieces,297.0,133
4886,Appetizers,Served with ranch or blue cheese dressing.,Jalapeno Poppers - 6 Pieces,88.0,133
4887,Appetizers,Served with ranch or blue cheese dressing.,Jalapeno Poppers - 12 Pieces,176.0,133
4888,Appetizers,Served with ranch or blue cheese dressing.,Jalapeno Poppers - 18  Pieces,297.0,133
4889,Appetizers,"Zucchini sticks dipped in an egg mixture with bread crumbs, parmesan cheese, baking powder, & salt, fried until golden brown.",Zucchini Sticks - 6 Pieces,83.0,133
4890,Appetizers,"Zucchini sticks dipped in an egg mixture with bread crumbs, parmesan cheese, baking powder, & salt, fried until golden brown.",Zucchini Sticks - 12 Pieces,165.0,133
4891,Appetizers,"Zucchini sticks dipped in an egg mixture with bread crumbs, parmesan cheese, baking powder, & salt, fried until golden brown.",Zucchini Sticks - 18 Pieces,253.0,133
4892,Appetizers,Breaded & fried chicken strips.,Chicken Strips with Fries - 6 Pieces,187.0,133
4893,Appetizers,Breaded & fried chicken strips.,Chicken Strips with Fries - 12 Pieces,308.0,133
4894,Appetizers,Breaded & fried chicken strips.,Chicken Strips with Fries - 18  Pieces,396.0,133
4895,Appetizers,"",Fried Mushrooms - 6 Pieces,83.0,133
4896,Appetizers,"",Fried Mushrooms - 12 Pieces,165.0,133
4897,Appetizers,"",Fried Mushrooms - 18  Pieces,253.0,133
4898,Appetizers,"Our delicious French fries are deep-fried 'till golden brown, with a crunchy exterior and a light fluffy interior. Seasoned to perfection!",French Fries - Small,66.0,133
4899,Appetizers,"Our delicious French fries are deep-fried 'till golden brown, with a crunchy exterior and a light fluffy interior. Seasoned to perfection!",French Fries - Large,110.0,133
4900,Appetizers,"",Wedges - Small,77.0,133
4901,Appetizers,"",Wedges - Large,121.0,133
4902,Appetizers,"",Garlic Fries - Small,88.0,133
4903,Appetizers,"",Garlic Fries - Large,121.0,133
4904,Appetizers,"",Curly Fries - Small,77.0,133
4905,Appetizers,"",Curly Fries - Large,121.0,133
4906,Appetizers,Crispy onion slices deep-fried until golden-brown.,Onion Rings - Appetizer,94.0,133
4907,Appetizers,"",Fried Calamari Rings - Appetizer,132.0,133
4908,Appetizers,"",Popcorn Shrimp & Fries - 20 Pieces,154.0,133
4909,Appetizers,"Bread, topped with garlic, herb seasoning, baked to perfection.",Garlic Bread - Whole,55.0,133
4910,Appetizers,"Garlic bread, topped with mozzarella cheese.",Cheese Garlic Bread - Whole,66.0,133
4911,Appetizers,"",Extra Toppings - Whole,28.0,133
4912,Mike’s Hot Honey Dip Cup,"Honey with a kick! For drizzling on pizza, dipping crust, and more. If you prefer to include ingredients as well, it can be 'Ingredients: honey, chili's, vinegar'.",Mike’s Hot Honey Dip Cup - 1 oz.,14.0,133
4913,Loaded Fries,"Chicken, bell peppers, onions, mushrooms, jalapenos, white sauce & cheese.",Chicken Loaded Philly Fries - Regular,209.0,133
4914,Loaded Fries,"Steak, bell peppers, onions, mushrooms, jalapenos, white sauce & cheese.",Steak Loaded Philly Fries - Regular,209.0,133
4915,Loaded Fries,"Pastrami, onions, mushrooms, white sauce & cheese.",Pastrami Loaded Fries - Regular,209.0,133
4916,Loaded Fries,"Cheese, buffalo sauce, white sauce & cheese.",Buffalo Loaded Fries - Regular,209.0,133
4917,Loaded Fries,"White sauce, loaded with three types of cheese.",Cheesy Loaded Fries - Regular,209.0,133
4918,Loaded Fries,"BBQ chicken, white sauce, cheese, onions & tomatoes.",BBQ Chicken Loaded Fries - Regular,209.0,133
4919,Loaded Fries,"Chicken strips, jalapenos, white sauce & cheese.",Chicken Strips Loaded Fries - Regular,209.0,133
4920,Loaded Fries,"Chicken bacon, jalapeno, white sauce, cheese.",Chicken Bacon Loaded Fries - Regular,209.0,133
4921,Loaded Fries,"Bell peppers, onions, mushrooms, jalapenos, white sauce & cheese.",Veggie Loaded Fries - Regular,176.0,133
4922,Salads,"Lettuce, tomatoes, onions, cucumbers, egg, ham, sweet corn, croutons, & mozzarella cheese.",Cobb Salad - Small,110.0,133
4923,Salads,"Lettuce, tomatoes, onions, cucumbers, egg, ham, sweet corn, croutons, & mozzarella cheese.",Cobb Salad - Large,165.0,133
4924,Salads,"Lettuce, tomatoes, onions, cucumbers & bell peppers.",Garden Salad - Small,99.0,133
4925,Salads,"Lettuce, tomatoes, onions, cucumbers & bell peppers.",Garden Salad - Large,143.0,133
4926,Salads,"Lettuce, croutons, Caesar dressing, & parmesan cheese.",Caesar Salad - Small,99.0,133
4927,Salads,"Lettuce, croutons, Caesar dressing, & parmesan cheese.",Caesar Salad - Large,143.0,133
4928,Salads,"Lettuce, croutons, chicken, and Caesar dressing.",Chicken Caesar Salad - Small,110.0,133
4929,Salads,"Lettuce, croutons, chicken, and Caesar dressing.",Chicken Caesar Salad - Large,154.0,133
4930,Salads,"Bacon, mozzarella cheese, lettuce, tomatoes, onions, bell peppers, pepperoni, salami, & croutons.",Chef's Salad - Small,110.0,133
4931,Salads,"Bacon, mozzarella cheese, lettuce, tomatoes, onions, bell peppers, pepperoni, salami, & croutons.",Chef's Salad - Large,165.0,133
4932,Salads,"Greek olives, feta cheese, lettuce, tomatoes, onions & cucumbers.",Greek Salad - Small,110.0,133
4933,Salads,"Greek olives, feta cheese, lettuce, tomatoes, onions & cucumbers.",Greek Salad - Large,154.0,133
4934,Salads,"Lettuce, tomatoes, onions, cucumbers, bell peppers, bacon, & chicken.",Fried Chicken Salad - Small,110.0,133
4935,Salads,"Lettuce, tomatoes, onions, cucumbers, bell peppers, bacon, & chicken.",Fried Chicken Salad - Large,165.0,133
4936,Chicken Wings,"",Chicken Wings - 6 Pieces,88.0,133
4937,Chicken Wings,"",Chicken Wings - 10 Pieces,154.0,133
4938,Chicken Wings,"",Chicken Wings - 20 Pieces,308.0,133
4939,Chicken Wings,"",Chicken Wings - 30 Pieces,440.0,133
4940,Chicken Wings,"",Chicken Wings - 50 Pieces,605.0,133
4941,Chicken Wings,"",Teriyaki Wings - 6 Pieces,99.0,133
4942,Chicken Wings,"",Teriyaki Wings - 10 Pieces,165.0,133
4943,Chicken Wings,"",Teriyaki Wings - 20 Pieces,330.0,133
4944,Chicken Wings,"",Teriyaki Wings - 30 Pieces,451.0,133
4945,Chicken Wings,"",Teriyaki Wings - 50 Pieces,638.0,133
4946,Chicken Wings,"Chicken wings breaded and fried, then tossed in buffalo sauce.",Buffalo Wings - 6 Pieces,99.0,133
4947,Chicken Wings,"Chicken wings breaded and fried, then tossed in buffalo sauce.",Buffalo Wings - 10 Pieces,165.0,133
4948,Chicken Wings,"Chicken wings breaded and fried, then tossed in buffalo sauce.",Buffalo Wings - 20 Pieces,330.0,133
4949,Chicken Wings,"Chicken wings breaded and fried, then tossed in buffalo sauce.",Buffalo Wings - 30 Pieces,451.0,133
4950,Chicken Wings,"Chicken wings breaded and fried, then tossed in buffalo sauce.",Buffalo Wings - 50 Pieces,638.0,133
4951,Chicken Wings,"",BBQ Wings - 6 Pieces,99.0,133
4952,Chicken Wings,"",BBQ Wings - 10 Pieces,165.0,133
4953,Chicken Wings,"",BBQ Wings - 20 Pieces,330.0,133
4954,Chicken Wings,"",BBQ Wings - 30 Pieces,451.0,133
4955,Chicken Wings,"",BBQ Wings - 50 Pieces,638.0,133
4956,Chicken Wings,"",Hot Wings - 6 Pieces,99.0,133
4957,Chicken Wings,"",Hot Wings - 10 Pieces,165.0,133
4958,Chicken Wings,"",Hot Wings - 20 Pieces,330.0,133
4959,Chicken Wings,"",Hot Wings - 30 Pieces,451.0,133
4960,Chicken Wings,"",Hot Wings - 50 Pieces,638.0,133
4961,Chicken Wings,"",Mango Habanero Wings - 6 Pieces,99.0,133
4962,Chicken Wings,"",Mango Habanero Wings - 10 Pieces,165.0,133
4963,Chicken Wings,"",Mango Habanero Wings - 20 Pieces,330.0,133
4964,Chicken Wings,"",Mango Habanero Wings - 30 Pieces,451.0,133
4965,Chicken Wings,"",Mango Habanero Wings - 50 Pieces,638.0,133
4966,Chicken Wings,"",Sweet Chili Wings - 6 Pieces,99.0,133
4967,Chicken Wings,"",Sweet Chili Wings - 10 Pieces,165.0,133
4968,Chicken Wings,"",Sweet Chili Wings - 20 Pieces,330.0,133
4969,Chicken Wings,"",Sweet Chili Wings - 30 Pieces,451.0,133
